time,x,z,rotY,speed
93.3749,38.0053,19.4565,53.7018,0.0003
93.6637,38.0054,19.4564,53.7019,0.0003
93.8102,38.1126,19.3060,52.8256,1.2613
93.9572,38.2342,19.1470,43.4007,1.3614
94.0999,38.3616,19.0444,33.8498,1.1477
94.4801,38.3644,19.0322,32.9792,0.0359
94.6206,38.3645,19.0313,33.1096,0.0079
94.7641,38.3647,19.0311,33.1098,0.0019
94.9078,38.3649,19.0310,33.1098,0.0019
95.2360,38.3654,19.0306,33.1097,0.0018
95.3456,38.3656,19.0305,33.1098,0.0020
95.4928,38.3658,19.0304,33.1096,0.0018
95.5933,38.3660,19.0303,33.1098,0.0017
95.7388,38.3662,19.0301,33.1099,0.0019
96.0867,38.3664,19.0302,33.1100,0.0008
96.2255,38.5361,18.9229,33.1998,1.4476
96.3695,38.7603,18.7772,33.1900,1.8561
96.5129,38.9861,18.6247,33.2473,1.9008
96.9428,39.6895,18.1692,33.1737,1.9492
97.0549,39.7885,18.1036,33.2797,1.0618
97.1965,39.7994,18.0964,33.3224,0.0919
97.3376,39.7993,18.0965,33.3227,0.0004
97.7665,39.7991,18.0966,33.3225,0.0006
97.9046,39.7991,18.0967,33.3227,0.0006
98.0480,39.7990,18.0967,33.3223,0.0006
98.1910,39.7989,18.0968,33.3225,0.0007
98.6185,39.7986,18.0970,33.3226,0.0008
98.7573,39.8457,18.0605,30.4479,0.4449
98.8983,39.9139,18.0549,12.0131,0.4879
99.0379,40.0214,18.0441,351.0660,0.7753
99.4154,40.0483,18.0184,345.3348,0.0993
99.5491,40.0480,18.0181,345.3250,0.0030
99.6854,40.0481,18.0182,345.3251,0.0012
99.8200,40.0483,18.0182,345.3254,0.0013
100.2442,40.0488,18.0184,345.3256,0.0013
100.3789,40.0490,18.0185,345.3258,0.0015
100.5217,40.0492,18.0185,345.3259,0.0016
100.6646,40.0495,18.0186,345.3261,0.0016
101.0426,40.0501,18.0188,345.3265,0.0019
101.1778,40.2159,18.0718,344.6340,1.2879
101.3148,40.3275,18.1026,344.7828,0.8466
101.4494,40.3301,18.1033,344.7998,0.0202
101.8714,40.3306,18.1035,344.7997,0.0012
102.0047,40.3308,18.1035,344.8000,0.0014
102.1411,40.3310,18.1036,344.7998,0.0014
102.2757,40.3312,18.1037,344.7999,0.0013
102.6983,40.3316,18.1038,344.8000,0.0011
102.8307,40.3316,18.1038,344.8000,0.0001
102.9686,40.3315,18.1038,344.8000,0.0002
103.1058,40.3793,18.1174,345.1898,0.3660
103.5289,40.8700,18.2580,5.7997,1.2063
103.6403,40.9487,18.2678,9.3042,0.7130
103.7778,40.9494,18.2678,9.2834,0.0056
103.9122,40.9495,18.2680,9.2625,0.0013
104.3388,40.9498,18.2682,9.2321,0.0009
104.4731,40.9499,18.2682,9.2320,0.0007
104.6104,40.9500,18.2681,9.2319,0.0008
104.7473,40.9501,18.2682,9.2277,0.0008
105.1703,40.9504,18.2682,9.2195,0.0007
105.3085,41.0775,18.2482,9.2257,0.9324
105.4482,41.3278,18.2064,9.2298,1.8160
105.5881,41.5807,18.1662,9.2401,1.8308
105.9685,42.2672,18.0545,9.2133,1.8284
106.0768,42.3765,18.0375,9.2273,1.0233
106.2177,42.3859,18.0359,9.2562,0.0675
106.3592,42.3855,18.0360,9.2561,0.0025
106.4998,42.3852,18.0361,9.2561,0.0024
106.8258,42.3845,18.0362,9.2560,0.0023
106.9659,42.3841,18.0363,9.2561,0.0025
107.1043,42.3838,18.0364,9.2560,0.0025
107.2410,42.3834,18.0364,9.2559,0.0026
107.6668,42.3824,18.0366,9.2559,0.0026
