time,x,z,rotY,speed
76.3587,37.5099,42.5174,64.5578,0.0033
76.4807,37.5097,42.5177,64.5577,0.0031
76.6037,37.5095,42.5181,64.5576,0.0032
77.0175,37.5089,42.5193,64.5544,0.0035
77.1447,37.5087,42.5198,64.5535,0.0038
77.2726,37.5084,42.5202,64.5532,0.0036
77.4015,37.5082,42.5206,64.5518,0.0035
77.5316,37.5080,42.5210,64.5528,0.0035
77.9529,37.5070,42.5228,64.5500,0.0050
78.0826,37.5069,42.5233,64.5590,0.0039
78.2134,37.5068,42.5235,64.5590,0.0019
78.3426,37.5067,42.5238,64.5595,0.0019
78.4668,37.5066,42.5239,64.5582,0.0015
78.8824,37.5064,42.5244,64.5582,0.0011
79.0070,37.4999,42.5226,68.3676,0.0550
79.1318,37.5233,42.4827,77.9023,0.3714
79.2547,37.5170,42.4733,80.6749,0.0925
79.3800,37.5083,42.4758,80.5867,0.0719
79.7962,37.5061,42.4772,80.5714,0.0063
79.9221,37.5040,42.4813,80.6251,0.0366
80.0462,37.5041,42.4810,80.6261,0.0030
80.1732,37.5042,42.4806,80.6262,0.0029
80.2970,37.5043,42.4802,80.6264,0.0034
80.6720,37.5045,42.4791,80.6258,0.0029
80.7985,37.5046,42.4787,80.6263,0.0032
80.9230,37.5046,42.4784,80.6263,0.0028
81.0494,37.5046,42.4781,80.6261,0.0022
81.1732,37.5047,42.4779,80.6268,0.0017
81.5897,37.5047,42.4777,80.6267,0.0004
81.7225,37.5047,42.4777,80.6267,0.0003
81.8472,37.5047,42.4777,80.6268,0.0002
81.9730,37.5047,42.4776,80.6268,0.0002
82.0972,37.5047,42.4776,80.6267,0.0002
82.5126,37.5047,42.4776,80.6268,0.0001
82.6378,37.5047,42.4776,80.6267,0.0001
82.7628,37.5047,42.4776,80.6264,0.0000
82.8862,37.5047,42.4776,80.6266,0.0001
83.0112,37.5047,42.4776,80.6269,0.0000
83.4278,37.5047,42.4776,80.6266,0.0000
83.5528,37.5153,42.3707,80.6163,0.8624
83.6765,37.5358,42.2201,80.6289,1.2398
83.8006,37.5577,42.0909,80.5239,1.0555
83.9262,37.5830,41.9623,80.5148,1.0446
84.3011,37.6502,41.5573,80.2188,1.0953
84.4144,37.6641,41.4405,80.1821,1.0395
84.5401,37.6763,41.2767,80.0547,1.3119
84.6653,37.6939,41.1448,80.0669,1.0646
84.7896,37.7263,41.0171,80.0996,1.0627
84.9152,37.7474,40.8871,80.0959,1.0626
85.2486,37.8144,40.5237,80.0945,1.1085
85.3708,37.8214,40.3850,79.9111,1.1370
85.4954,37.8457,40.2333,80.0499,1.2339
85.6202,37.8788,40.0987,80.1341,1.1108
85.7448,37.8930,39.9645,80.1606,1.0921
85.8702,37.9089,39.8313,80.2296,1.0708
86.2035,37.9672,39.4656,80.1383,1.1120
86.3293,37.9904,39.3454,79.7834,0.9741
86.4543,38.0188,39.2213,79.7813,1.0192
