time,x,z,rotY,speed
35.8308,36.3584,26.1432,110.7876,1.4200
35.9551,36.3033,25.9898,110.4369,1.3141
36.0795,36.2090,25.8587,106.1834,1.3022
36.2071,36.1469,25.6380,91.2436,1.8198
36.3344,36.1183,25.4298,79.4507,1.6514
36.4598,36.1852,25.2015,77.7982,1.9077
36.5832,36.2743,24.9610,78.6433,2.0874
36.7167,36.3501,24.6760,78.8519,2.2274
36.8418,36.4097,24.4573,78.9167,1.8190
36.9637,36.4261,24.2714,78.3271,1.5509
37.0941,36.4319,24.0763,87.0673,1.4984
37.2219,36.4656,23.9156,97.5916,1.2855
37.3497,36.4718,23.6897,99.4017,1.7688
37.4749,36.4324,23.4624,99.4784,1.8443
37.6010,36.3888,23.2375,99.5916,1.8162
37.7264,36.3262,22.9964,99.9445,1.9861
37.8569,36.2767,22.7915,100.1553,1.6166
37.9815,36.2473,22.5935,100.2202,1.6093
38.1068,36.2264,22.4289,100.2789,1.3250
38.2351,36.1969,22.3076,98.1344,0.9743
38.3667,36.1853,22.2654,96.9600,0.3319
38.4940,36.1822,22.2455,96.8029,0.1584
38.6187,36.1786,22.2250,96.7369,0.1668
38.7445,36.1735,22.1807,96.7013,0.3548
38.8778,36.1564,22.0213,95.8696,1.2024
39.0049,36.1364,21.8394,92.0575,1.4418
39.1340,36.1321,21.6996,89.1191,1.0829
39.2623,36.1321,21.6762,88.6897,0.1828
39.3841,36.1321,21.6765,88.6916,0.0025
39.5074,36.1321,21.6768,88.6921,0.0028
39.6327,36.1320,21.6771,88.6919,0.0023
39.7576,36.1320,21.6774,88.6921,0.0023
39.8806,36.1320,21.6774,88.7302,0.0005
40.0050,36.1324,21.6770,88.7649,0.0040
40.1306,36.1328,21.6768,88.8536,0.0039
40.2553,36.1338,21.6759,88.8631,0.0109
40.3801,36.1345,21.6741,88.8798,0.0156
40.5050,36.1345,21.6739,88.9028,0.0020
40.6330,36.1368,21.6215,87.5185,0.4096
40.7645,36.1464,21.5395,85.4062,0.6289
40.8990,36.1601,21.4460,82.9782,0.7023
41.0293,36.1770,21.3586,80.6206,0.6838
41.1568,36.1867,21.2824,78.7059,0.6031
41.2836,36.2035,21.2081,76.8272,0.6004
41.4127,36.2252,21.1277,74.6255,0.6451
41.5407,36.2408,21.0760,73.2981,0.4221
41.6671,36.2479,21.0521,72.6992,0.1972
41.7907,36.2547,21.0330,72.2428,0.1635
41.9137,36.2608,21.0143,71.7639,0.1605
42.0380,36.2677,20.9949,71.2776,0.1651
42.1624,36.2742,20.9744,70.7340,0.1731
42.2857,36.2854,20.9505,69.3511,0.2145
42.4102,36.2922,20.9379,67.9061,0.1151
42.5340,36.2962,20.9274,66.1402,0.0911
42.6592,36.3032,20.9189,64.5597,0.0871
42.7828,36.3064,20.9120,62.8427,0.0621
42.9077,36.3134,20.9013,59.9189,0.1028
43.0336,36.3203,20.8903,56.7577,0.1031
43.1594,36.3275,20.8777,53.6037,0.1156
43.2837,36.3371,20.8678,50.4819,0.1102
43.4101,36.3483,20.8549,46.7649,0.1352
43.5350,36.3632,20.8435,43.0842,0.1506
43.6614,36.3921,20.8215,39.2487,0.2875
43.7906,36.4319,20.7955,35.5016,0.3677
43.9176,36.5347,20.7272,29.7935,0.9732
44.0427,36.7135,20.6399,25.2816,1.5894
44.1708,36.9467,20.5180,25.2976,2.0577
44.2966,37.1516,20.4258,25.2893,1.7867
44.4236,37.3592,20.3318,25.2831,1.7945
44.5518,37.5411,20.2477,25.2914,1.5644
44.6783,37.6607,20.1889,25.2746,1.0535
44.8067,37.7937,20.1214,25.3534,1.1639
44.9421,37.9053,20.0690,25.4427,0.9112
45.0766,38.0416,20.0014,25.4763,1.1319
45.2066,38.1791,19.9390,25.5195,1.1627
45.3362,38.2949,19.8854,25.5020,0.9843
45.4631,38.4153,19.8277,25.4956,1.0524
45.5933,38.5960,19.7466,25.4387,1.5221
45.7228,38.7670,19.6708,25.2043,1.4443
45.8529,38.9505,19.5768,25.2438,1.5859
45.9787,39.1113,19.5016,25.2202,1.4111
46.1041,39.2749,19.4256,25.1890,1.4394
46.2325,39.4674,19.3401,25.1779,1.6410
46.3605,39.6268,19.2627,25.2045,1.3840
46.4853,39.8142,19.1726,25.1749,1.6671
46.6124,39.9760,19.0967,25.1860,1.4050
46.7378,40.1401,19.0211,25.1796,1.4412
46.8625,40.3027,18.9444,25.1698,1.4415
46.9886,40.4923,18.8544,25.1617,1.6647
47.1136,40.6553,18.7781,25.1679,1.4390
47.2391,40.8182,18.7017,25.1399,1.4348
47.3640,40.9848,18.6259,25.1320,1.4655
47.4978,41.1737,18.5366,25.0955,1.5608
47.6227,41.3373,18.4604,25.1134,1.4457
47.7486,41.5309,18.3698,25.1153,1.6975
47.8735,41.6939,18.2939,25.1276,1.4403
47.9982,41.8605,18.2156,25.1395,1.4756
48.1223,42.0213,18.1392,26.3934,1.4349
48.2468,42.2214,18.0226,37.3324,1.8611
48.3699,42.3795,17.8849,53.5482,1.7031
48.4922,42.5011,17.7639,63.3669,1.4027
48.6166,42.5771,17.6091,64.4464,1.3861
48.7446,42.6582,17.4396,64.4195,1.4679
48.8736,42.7443,17.2591,64.4668,1.5511
48.9987,42.7745,17.1946,64.5212,0.5685
49.1235,42.8017,17.1370,64.5522,0.5103
49.2514,42.8350,17.0666,64.5773,0.6088
49.3764,42.8637,17.0062,64.5896,0.5358
49.5017,42.8863,16.9575,64.5973,0.4282
49.6314,42.9151,16.8854,64.6839,0.6134
49.7719,43.0176,16.6689,64.8920,1.7050
49.8979,43.1230,16.4802,65.1878,1.7161
50.0222,43.2192,16.2855,65.6565,1.7466
50.1497,43.3293,16.0460,72.8483,2.0691
50.2745,43.3868,15.8111,88.0864,1.9391
50.3969,43.3696,15.5835,101.7848,1.8658
50.5215,43.3441,15.3825,105.3358,1.6283
50.6458,43.3209,15.1441,105.9994,1.9317
50.7729,43.2768,14.9288,106.0237,1.7306
50.8988,43.1856,14.6998,106.0246,1.9712
51.0250,43.1111,14.4744,106.4148,1.8832
51.1544,43.0450,14.2868,110.2407,1.5376
51.2776,42.9736,14.1131,119.3209,1.5494
51.4036,42.8610,13.9312,122.8239,1.7024
51.5321,42.7343,13.7202,122.7976,1.9155
51.6608,42.6241,13.5230,122.8619,1.7585
51.7895,42.4741,13.3268,123.1030,1.9220
51.9162,42.3594,13.1558,127.1783,1.6265
52.0394,42.2596,13.0153,138.3268,1.4011
52.1650,42.1228,12.9283,155.7450,1.2910
52.2920,42.0100,12.8895,167.1963,0.9501
52.4170,41.8331,12.8860,172.7195,1.4164
52.5411,41.6305,12.8448,173.5752,1.6651
52.6699,41.3681,12.8151,173.3379,2.0536
52.7984,41.1272,12.8010,173.2641,1.8777
52.9216,40.8876,12.7693,173.4212,1.9641
53.0432,40.6517,12.6962,171.2282,2.0363
53.1644,40.4445,12.6247,165.8951,1.8505
53.2867,40.1792,12.5371,155.9732,2.3499
53.4084,39.9331,12.4136,154.1664,2.3692
53.5303,39.6831,12.2953,154.6663,2.3579
53.6518,39.4455,12.1822,154.7004,2.3276
53.7731,39.2242,12.0790,155.3965,2.2515
53.8966,39.0404,11.9853,155.6357,2.0178
54.0195,38.8610,11.8970,155.8481,1.8798
54.1432,38.6774,11.8079,156.0380,1.9011
54.2673,38.4702,11.6984,155.8339,2.1776
54.3920,38.2854,11.6043,155.9471,1.9053
54.5161,38.1012,11.5125,156.0541,1.8912
54.6420,37.9211,11.4197,156.0227,1.8516
54.7682,37.7107,11.3124,155.9843,2.1516
54.8942,37.5305,11.2234,156.1044,1.8383
55.0196,37.3405,11.1347,157.8570,1.8998
55.1450,37.1194,11.0490,161.8560,2.0215
55.2705,36.9453,10.9951,162.2319,1.5892
55.3944,36.7709,10.9363,162.2652,1.6129
55.5175,36.5954,10.8766,162.3421,1.6561
55.6421,36.4659,10.8231,162.0421,1.2161
55.7657,36.3760,10.7925,161.9864,0.7901
55.8921,36.1832,10.7374,162.2963,1.6195
56.0138,35.9696,10.6701,162.1453,1.8772
56.1372,35.8238,10.6299,162.1358,1.2567
56.2608,35.8063,10.6220,162.0520,0.1624
56.3801,35.7678,10.6108,162.1740,0.3424
56.5026,35.6101,10.5625,162.2574,1.3734
56.6250,35.3850,10.4887,163.4768,1.9621
56.7472,35.1690,10.4412,166.3348,1.8336
56.8680,34.9273,10.4006,168.0356,2.0681
56.9899,34.6981,10.3608,169.2451,1.9281
57.1095,34.4844,10.3282,170.3718,1.8176
57.2320,34.2667,10.3044,171.3492,1.8106
57.3514,34.0858,10.3007,174.5787,1.5147
57.4721,33.9138,10.3263,181.3641,1.4408
57.5933,33.6841,10.3527,185.5874,1.9367
57.7141,33.4126,10.3388,188.8240,2.4361
57.8363,33.1802,10.3812,188.9794,1.9421
57.9585,32.9619,10.4133,188.9699,1.8183
58.0807,32.7434,10.4400,189.2191,1.8290
58.2035,32.5114,10.4729,189.1094,1.9632
58.3263,32.2254,10.5104,188.3917,2.4351
58.4476,32.0064,10.5404,188.0163,1.8537
58.5702,31.8108,10.5706,188.2975,1.6147
58.6929,31.6182,10.5952,188.2125,1.5991
58.8134,31.4357,10.6168,187.6616,1.5750
58.9340,31.2517,10.6357,187.1441,1.5757
59.0540,31.0399,10.6890,187.0602,1.8223
59.1746,30.8670,10.7141,187.0540,1.4490
59.2955,30.7428,10.7275,187.0490,1.0495
59.4154,30.6410,10.7340,187.0669,0.8811
59.5361,30.5476,10.7447,187.0248,0.8102
59.6580,30.4677,10.7584,186.9471,0.6731
59.7802,30.3449,10.7819,186.7911,1.0243
59.9015,30.1961,10.7958,186.6263,1.2326
60.0225,30.0366,10.7951,186.3099,1.3221
60.1421,29.9607,10.8013,186.2520,0.6437
60.2640,29.9167,10.8010,186.0031,0.3693
60.3845,29.8314,10.8096,185.7445,0.7172
60.5071,29.6775,10.8263,185.3359,1.2728
60.6297,29.4896,10.8593,185.4026,1.5666
60.7509,29.2536,10.9007,185.4488,1.9909
60.8711,29.0181,10.9200,185.3377,2.0304
60.9915,28.7966,10.9563,186.1106,1.8856
61.1117,28.5569,10.9591,183.7350,1.9948
61.2317,28.3120,10.9196,173.4052,2.0687
61.3506,28.0852,10.9103,165.7579,1.9150
61.4702,27.8733,10.8830,164.0327,1.8250
61.5901,27.6665,10.7893,163.6676,1.9024
61.7114,27.5242,10.7541,163.4027,1.2705
61.8309,27.3931,10.7122,163.1151,1.1786
61.9500,27.2190,10.6366,162.5728,1.5935
62.0703,27.0299,10.5534,161.6727,1.7601
62.1917,26.8125,10.4895,160.4575,1.9056
62.3111,26.5209,10.4536,159.2506,2.5030
62.4327,26.2981,10.3385,158.4416,2.0677
62.5624,26.0696,10.2617,158.8393,1.8858
62.6836,25.8777,10.1907,159.0872,1.7335
62.8067,25.6775,10.1003,159.0322,1.8035
62.9295,25.4888,9.9927,158.6035,1.7792
63.0504,25.2409,9.9025,158.3465,2.2977
63.1726,25.0065,9.7936,157.7204,2.1816
63.2955,24.7722,9.7159,156.9440,2.0437
63.4170,24.5516,9.6527,156.9445,1.9492
63.5394,24.3578,9.5814,156.0401,1.7112
63.6626,24.1768,9.4714,154.6630,1.7701
63.7825,24.0170,9.3499,152.6270,1.7636
63.9046,23.8292,9.2714,152.8531,1.6802
64.0302,23.6106,9.1822,152.9076,1.8813
64.1539,23.4175,9.0860,152.9650,1.7473
64.2755,23.2388,8.9736,152.8616,1.7497
64.3971,23.0343,8.8659,154.6541,1.9166
64.5176,22.7824,8.7734,155.2557,2.2326
64.6403,22.5823,8.6744,155.7398,1.8201
64.7643,22.4040,8.5960,162.3520,1.5715
64.8841,22.2110,8.5235,169.3426,1.7405
65.0103,21.9685,8.4977,170.0947,1.9627
65.1432,21.7460,8.4709,172.0279,1.6904
65.2653,21.4682,8.4615,183.1417,2.2784
65.3898,21.2579,8.4801,186.6684,1.6974
65.5103,21.0344,8.5123,186.5179,1.8882
65.6312,20.8018,8.5627,186.8260,1.9858
65.7524,20.6278,8.6021,185.6755,1.4748
65.8712,20.6282,8.5888,181.1763,0.7753
65.9917,20.5350,8.5799,185.9874,0.8457
66.1110,20.3693,8.5796,187.4051,1.3981
66.2317,20.1581,8.6331,186.5610,1.8201
66.3514,19.9395,8.6770,185.5566,1.8783
66.4718,19.7576,8.7469,180.9630,1.6327
66.5921,19.5331,8.7904,175.3298,1.9031
66.7135,19.2517,8.7886,173.4401,2.3521
66.8340,19.0004,8.7321,173.2527,2.1497
66.9539,18.7374,8.6910,174.3291,2.2463
67.0743,18.4911,8.6457,174.6056,2.1186
67.1956,18.2802,8.6006,172.5488,1.7917
67.3158,18.1478,8.6060,178.6406,1.1506
67.4381,17.9781,8.5707,189.3285,1.4471
67.5597,17.8726,8.5858,188.8388,0.8967
67.6811,17.8102,8.6024,188.3045,0.6158
67.8028,17.7224,8.6317,187.9591,0.8479
67.9228,17.6219,8.6538,188.0597,0.8981
68.0424,17.5135,8.6703,195.4814,0.9484
68.1623,17.4282,8.7799,198.5285,1.2302
68.2814,17.2937,8.9058,199.7906,1.5467
68.4026,17.0903,9.0620,198.5965,2.1180
68.5238,16.8578,9.2098,203.0497,2.2781
68.6448,16.5994,9.3774,208.0371,2.5571
68.7692,16.2577,9.5869,217.5363,3.2721
68.8906,15.9458,9.7607,222.7825,2.9954
69.0107,15.7214,9.8831,222.1227,2.1311
69.1314,15.5188,9.9685,218.3995,1.8465
69.2509,15.3959,9.9899,215.1045,1.0498
69.3714,15.3525,9.9832,212.7252,0.3667
69.4921,15.3839,9.9684,212.0811,0.3544
69.6116,15.4258,9.9640,211.9780,0.4121
