time,x,z,rotY,speed
46.3281,36.4544,41.3089,59.6374,1.1692
46.4643,36.5371,41.1467,59.5647,1.3381
46.6011,36.6309,40.9881,59.3613,1.3476
46.7338,36.7291,40.8339,59.2231,1.3788
46.8689,36.7990,40.7047,59.2694,1.0917
47.0045,36.8907,40.5415,59.3679,1.3816
47.1427,36.9789,40.3841,59.1285,1.3069
47.2813,37.0706,40.2153,59.0560,1.3876
47.4218,37.1688,40.0742,63.6038,1.2294
47.5495,37.2578,39.9513,70.3404,1.1923
47.6842,37.3153,39.7804,72.8279,1.3411
47.8219,37.3665,39.5971,72.9266,1.3830
47.9581,37.4215,39.4200,72.9637,1.3625
48.0942,37.4741,39.2469,72.9500,1.3299
48.2346,37.5330,39.0694,73.0440,1.3456
48.3726,37.5886,38.9007,72.9244,1.2891
48.5122,37.6332,38.7300,72.5301,1.2693
48.6485,37.6761,38.5882,72.4233,1.0913
48.7875,37.7314,38.4242,72.7540,1.2498
48.9272,37.7860,38.2448,72.8319,1.3447
49.0682,37.8378,38.0627,72.5744,1.3468
49.2072,37.8872,37.8713,72.5023,1.4240
49.3454,37.9298,37.6849,72.2613,1.3888
49.4841,37.9856,37.5094,72.0787,1.3346
49.6242,38.0467,37.3275,72.2059,1.3691
49.7684,38.0991,37.1536,72.1076,1.2620
49.9110,38.1528,36.9650,72.0048,1.3776
50.0548,38.1879,36.7948,74.2951,1.2187
50.1897,38.2186,36.6550,82.1713,1.0626
50.3243,38.2416,36.4604,87.1690,1.4563
50.4669,38.2494,36.2927,87.1914,1.1893
50.6051,38.2631,36.1213,87.3244,1.2529
50.7412,38.2887,35.9245,87.7880,1.4568
50.8808,38.3114,35.7318,88.0743,1.3912
51.0179,38.3232,35.5386,88.1406,1.4124
51.1521,38.3401,35.3456,88.1855,1.4493
51.2895,38.3591,35.1924,88.2283,1.1275
51.4300,38.3786,35.0354,88.3270,1.1423
51.5705,38.3934,34.8514,88.3900,1.3195
51.7073,38.3996,34.7034,88.5111,1.0833
51.8481,38.4021,34.5346,88.4945,1.2003
51.9878,38.4137,34.3603,88.6092,1.2649
52.1251,38.4282,34.2008,88.6434,1.2187
52.2582,38.4331,34.0461,88.6183,1.2255
52.3898,38.4247,33.8958,88.0790,1.1564
52.5257,38.4271,33.7013,87.6944,1.4371
52.6677,38.4329,33.5108,87.5307,1.3484
52.8088,38.4466,33.3063,87.6616,1.4670
52.9450,38.4596,33.1137,87.6905,1.4400
53.0730,38.4742,32.9542,87.7943,1.2921
53.2029,38.4656,32.8059,90.5171,1.1468
53.3354,38.4768,32.6283,92.9786,1.3431
53.4720,38.4682,32.4384,92.9925,1.3919
53.6084,38.4822,32.2871,93.1624,1.1147
53.7525,38.4937,32.0928,93.2496,1.3563
53.8914,38.5045,31.9196,93.5053,1.2676
54.0266,38.4845,31.7810,93.3580,1.0385
54.1628,38.4907,31.5914,94.4067,1.3941
54.2900,38.4823,31.3945,100.7975,1.5503
54.4283,38.4560,31.2562,107.5240,1.0342
54.5593,38.4321,31.1187,108.2855,1.0932
54.6930,38.3707,30.9493,107.9678,1.3845
54.8290,38.3142,30.7972,107.6811,1.1936
54.9657,38.2441,30.6319,107.2344,1.3191
55.1013,38.1992,30.4573,107.4400,1.3325
55.2325,38.1140,30.2709,107.0341,1.5623
55.3611,38.0691,30.1174,107.0853,1.2576
55.4890,38.0135,29.9459,107.2260,1.4101
55.6201,37.9446,29.7567,107.2848,1.5407
55.7547,37.9081,29.5878,107.1042,1.2940
55.8896,37.8855,29.4474,107.0671,1.0578
56.0252,37.8513,29.2912,107.1973,1.1800
56.1633,37.8140,29.1483,107.1930,1.0703
56.3031,37.7457,28.9957,106.9549,1.1958
56.4465,37.6975,28.8418,107.4562,1.1249
56.5878,37.6726,28.6804,108.3507,1.1667
56.7266,37.6248,28.4977,108.5260,1.3721
56.8646,37.5580,28.3140,108.5697,1.4246
57.0046,37.4964,28.1376,108.4209,1.3493
57.1441,37.4330,27.9770,108.2269,1.2499
57.2823,37.3781,27.8129,108.1408,1.2657
57.4226,37.3229,27.6356,108.1269,1.3331
57.5649,37.2625,27.4727,108.0997,1.2221
57.7044,37.2004,27.2991,108.0322,1.3284
57.8454,37.1503,27.1291,108.1463,1.2749
57.9848,37.0926,26.9396,108.3134,1.4253
58.1298,37.0380,26.7601,108.3196,1.2961
58.2715,36.9518,26.5475,108.0735,1.6200
58.4083,36.8850,26.3848,108.1676,1.2848
58.5508,36.8234,26.1737,108.2455,1.5558
58.6875,36.7844,26.0292,108.2710,1.0957
58.8263,36.7558,25.8727,108.2764,1.1532
58.9609,36.7043,25.7297,108.1488,1.1444
59.0942,36.6255,25.6004,107.5734,1.1372
59.2334,36.5873,25.4251,108.0681,1.2949
59.3687,36.5451,25.2743,108.2143,1.1593
59.5062,36.5005,25.1073,108.2886,1.2719
59.6405,36.4529,24.9209,108.5387,1.4430
59.7745,36.3636,24.7390,108.1885,1.5290
59.9086,36.3143,24.6003,108.1274,1.1067
60.0131,36.2837,24.4436,107.1732,1.5284
60.1427,36.2428,24.3142,101.1477,1.0486
60.2766,36.2349,24.1699,87.3836,1.1005
60.4096,36.2628,24.0110,78.6588,1.2254
60.5460,36.3149,23.8147,76.4800,1.4904
60.6810,36.3645,23.6344,76.4041,1.3871
60.8112,36.4189,23.4548,76.4251,1.4460
60.9452,36.4617,23.2989,76.3303,1.2064
61.0767,36.4864,23.1241,76.9052,1.3442
61.2059,36.5202,22.9751,82.4508,1.1833
61.3399,36.5408,22.8153,91.0541,1.2036
61.4690,36.5354,22.6694,91.8487,1.1309
61.5986,36.5274,22.4868,91.6755,1.4108
61.7320,36.5178,22.2991,90.8883,1.4082
61.8659,36.5159,22.1288,85.6088,1.2742
61.9911,36.5135,21.8958,71.9697,1.8606
62.1194,36.5354,21.7545,65.3709,1.1147
62.2466,36.6047,21.6113,65.4120,1.2508
62.3795,36.6762,21.4444,65.3070,1.3667
62.5110,36.7552,21.2982,60.5818,1.2639
62.6395,36.8177,21.1779,53.9088,1.0562
62.7658,36.9065,21.0766,51.9415,1.0668
62.8978,37.0237,20.9281,52.0202,1.4329
63.0299,37.1245,20.8032,52.0885,1.2156
63.1650,37.2389,20.6531,52.3745,1.3971
63.2981,37.3472,20.5014,52.5118,1.4009
63.4252,37.4433,20.3680,52.6377,1.2932
63.5539,37.5538,20.2263,51.9778,1.3963
63.6886,37.6484,20.1192,47.5573,1.0617
63.8237,37.7711,19.9874,41.7826,1.3333
63.9573,37.9063,19.8678,41.7522,1.3504
64.0889,38.0218,19.7591,41.8488,1.2064
64.2186,38.1609,19.6386,41.9146,1.4187
64.3481,38.2768,19.5327,41.9775,1.2119
64.4792,38.4133,19.4183,42.0283,1.3589
64.6072,38.5303,19.3148,42.0259,1.2203
64.7393,38.6714,19.2008,41.0687,1.3727
64.8666,38.7856,19.1324,37.2066,1.0478
64.9911,38.9140,19.0751,29.2660,1.1321
65.1188,39.0364,19.0085,26.4201,1.0908
65.2457,39.1820,18.9402,26.2211,1.2682
65.3757,39.3415,18.8578,26.2467,1.3819
65.5010,39.4817,18.7862,26.2484,1.2567
65.6263,39.6203,18.7181,26.2103,1.2310
65.7560,39.7839,18.6379,26.1950,1.4059
65.8807,39.9240,18.5671,26.1347,1.2580
66.0058,40.0633,18.4996,26.1322,1.2375
66.1314,40.2268,18.4207,26.1155,1.4453
66.2594,40.3675,18.3534,24.3585,1.2193
66.3838,40.5020,18.3128,16.9610,1.1302
66.5092,40.6546,18.2685,10.7261,1.2681
66.6379,40.8304,18.2324,10.3825,1.3941
66.7624,40.9840,18.2052,10.3736,1.2531
66.8863,41.1375,18.1761,10.3708,1.2612
67.0103,41.2917,18.1478,10.3713,1.2638
67.1352,41.4695,18.1147,10.3764,1.4483
67.2580,41.6244,18.0862,10.3673,1.2833
67.3804,41.7781,18.0582,10.3788,1.2755
67.5034,41.9312,18.0311,10.3839,1.2640
67.6269,42.0861,18.0026,10.3998,1.2756
67.7505,42.2633,17.9690,11.7774,1.4585
67.8763,42.4089,17.9454,17.0492,1.1735
