time,x,z,rotY,speed
44.1230,39.0659,41.0756,227.4500,0.0010
44.2676,39.0660,41.0756,227.4498,0.0001
44.4117,39.0660,41.0756,227.4494,0.0003
44.5569,39.0660,41.0757,227.4496,0.0002
44.7022,38.9787,40.9985,227.5708,0.8104
44.8466,38.7772,40.8276,227.6188,1.8303
44.9910,38.5362,40.6079,227.8531,2.2667
45.1343,38.3117,40.4153,227.7236,2.0645
45.2785,38.1027,40.2156,227.5516,2.0051
45.4182,37.9601,40.1081,226.9209,1.2782
45.5587,37.9642,40.1105,226.6603,0.0684
45.6995,37.9639,40.1103,226.6666,0.0026
45.8426,37.9636,40.1100,226.6664,0.0029
45.9851,37.9633,40.1097,226.6663,0.0029
46.1271,37.9630,40.1094,226.6666,0.0029
46.2283,37.9629,40.1092,226.6667,0.0020
46.3346,37.9627,40.1091,226.6664,0.0022
46.4764,37.9624,40.1089,226.6661,0.0023
46.6188,37.9623,40.1088,226.6666,0.0010
46.7624,37.9622,40.1087,226.6665,0.0007
46.9046,37.9622,40.1087,226.6665,0.0006
47.0462,37.8344,40.0031,224.8604,1.1700
47.1899,37.6698,39.8665,215.1944,1.4886
47.3341,37.5542,39.7969,201.9543,0.9460
47.4764,37.5562,39.7732,199.1081,0.1679
47.6204,37.5664,39.7731,199.8434,0.0788
47.7634,37.5660,39.7708,199.8746,0.0166
47.9070,37.5662,39.7710,199.8723,0.0018
48.0491,37.5662,39.7712,199.8721,0.0013
48.1920,37.5475,39.7110,199.4811,0.4452
48.3359,37.4634,39.5302,193.7236,1.3865
48.4802,37.3846,39.3958,182.2597,1.0799
48.6230,37.3782,39.3289,174.1901,0.4733
48.7612,37.3725,39.3234,173.8576,0.0619
48.9007,37.3733,39.3235,173.7986,0.0104
49.0405,37.3734,39.3243,173.7879,0.0059
49.1781,37.3733,39.3254,173.7851,0.0084
49.3169,37.3734,39.3264,173.7814,0.0070
49.4574,37.3734,39.3270,173.7758,0.0045
49.5966,37.3734,39.3272,173.7743,0.0011
49.7339,37.3733,39.3273,173.7745,0.0009
49.8718,37.3733,39.3274,173.7745,0.0008
50.0088,37.3733,39.3275,173.7743,0.0008
50.1454,37.3733,39.3276,173.7742,0.0006
50.2822,37.3762,39.2700,173.6930,0.4391
50.4200,37.4057,39.0503,172.9480,1.6087
50.5574,37.4436,38.7861,172.8043,1.9551
50.6581,37.4596,38.6064,172.6382,1.8009
50.7966,37.5015,38.3571,173.0726,1.8328
50.9362,37.5309,38.0942,173.6673,1.8959
51.0813,37.5573,37.7992,173.7180,2.0439
51.2192,37.5766,37.5072,173.3945,2.1237
51.3594,37.6157,37.2361,172.6478,1.9559
51.5059,37.6465,36.9711,172.6903,1.8213
51.6459,37.6740,36.7196,172.8914,1.8074
51.7833,37.6955,36.4686,173.0715,1.8359
51.9199,37.7110,36.2197,173.0910,1.8311
52.0231,37.7339,36.0466,173.0804,1.7112
52.1604,37.7722,35.7896,173.0329,1.9012
52.2977,37.8099,35.5084,172.9699,2.0688
52.4200,37.8427,35.2678,172.9703,1.9919
52.5546,37.8939,35.0169,173.0352,1.9320
52.6936,37.9337,34.7770,173.1001,1.7652
52.8422,37.9652,34.5472,172.9483,1.5650
52.9836,37.9675,34.5301,172.9716,0.1235
53.1252,37.9673,34.5310,172.9706,0.0065
53.2679,37.9672,34.5318,172.9694,0.0060
53.4088,37.9671,34.5325,172.9682,0.0049
53.5496,37.9671,34.5331,172.9678,0.0043
53.6907,37.9670,34.5337,172.9676,0.0041
53.8370,37.9669,34.5345,172.9663,0.0052
53.9782,37.9668,34.5352,172.9668,0.0055
54.1196,37.9668,34.5359,172.9692,0.0047
54.2608,37.9667,34.5361,172.9697,0.0014
54.4022,37.9667,34.5363,172.9695,0.0015
54.5429,37.9667,34.5365,172.9692,0.0013
54.6887,37.9766,34.4711,172.8515,0.4689
54.8301,38.0130,34.2242,172.9682,1.7790
54.9712,38.0515,33.9893,172.8554,1.7713
55.1136,38.0785,33.7372,172.8160,1.8077
55.2558,38.1032,33.4534,172.7742,2.0094
55.3982,38.1445,33.1816,172.6005,1.9537
55.5408,38.1900,32.9110,172.5118,1.9588
55.6843,38.2394,32.7050,172.6738,1.4832
55.8248,38.2416,32.6867,172.8791,0.1485
55.9662,38.2262,32.6929,172.8332,0.1344
56.1082,38.2124,32.7015,172.8394,0.1313
56.2504,38.2140,32.7009,172.8548,0.0149
56.3922,38.2140,32.7009,172.8549,0.0002
56.5331,38.2140,32.7009,172.8549,0.0001
56.6759,38.2140,32.7009,172.8549,0.0001
56.8167,38.2140,32.7009,172.8549,0.0000
56.9579,38.2140,32.7008,172.8549,0.0000
57.0995,38.2140,32.7008,172.8548,0.0000
57.2417,38.2140,32.7008,172.8549,0.0000
57.3830,38.2140,32.7008,172.8547,0.0000
57.5248,38.2140,32.7008,172.8547,0.0001
57.6659,38.2140,32.7008,172.8549,0.0000
57.8064,38.2140,32.7008,172.8548,0.0000
57.9474,38.2140,32.7008,172.8548,0.0000
58.0880,38.2240,32.6298,172.7783,0.5179
58.2280,38.2708,32.3754,172.6461,1.8490
58.3682,38.3433,32.1340,172.5020,1.8002
